reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
28;2022-03-15;35;110;644;592;2726440;2697959;2112414;19893;82.5;81.7;63.9;0.6
28;2022-03-16;133;275;772;773;2726573;2698234;2113186;20666;82.5;81.7;64.0;0.6
28;2022-03-17;34;82;465;605;2726607;2698316;2113651;21271;82.5;81.7;64.0;0.6
28;2022-03-18;61;147;746;1120;2726668;2698463;2114397;22391;82.5;81.7;64.0;0.7
28;2022-03-19;95;207;574;586;2726763;2698670;2114971;22977;82.5;81.7;64.0;0.7
28;2022-03-20;5;11;23;17;2726768;2698681;2114994;22994;82.5;81.7;64.0;0.7
28;2022-03-21;30;70;422;759;2726798;2698751;2115416;23753;82.5;81.7;64.0;0.7
28;2022-03-22;37;75;528;1257;2726835;2698826;2115944;25010;82.5;81.7;64.1;0.8
28;2022-03-23;117;250;654;1320;2726952;2699076;2116598;26330;82.5;81.7;64.1;0.8
28;2022-03-24;44;52;438;1038;2726996;2699128;2117036;27368;82.5;81.7;64.1;0.8
28;2022-03-25;68;120;664;1567;2727064;2699248;2117700;28935;82.6;81.7;64.1;0.9
28;2022-03-26;90;180;544;746;2727154;2699428;2118244;29681;82.6;81.7;64.1;0.9
28;2022-03-27;1;3;20;19;2727155;2699431;2118264;29700;82.6;81.7;64.1;0.9
28;2022-03-28;41;52;370;1037;2727196;2699483;2118634;30737;82.6;81.7;64.1;0.9
28;2022-03-29;45;63;523;1967;2727241;2699546;2119157;32704;82.6;81.7;64.1;1.0
28;2022-03-30;125;270;626;1902;2727366;2699816;2119783;34606;82.6;81.7;64.2;1.0
28;2022-03-31;29;56;417;1750;2727395;2699872;2120200;36356;82.6;81.7;64.2;1.1
28;2022-04-01;74;98;686;2099;2727469;2699970;2120886;38455;82.6;81.7;64.2;1.2
28;2022-04-02;34;36;333;666;2727503;2700006;2121219;39121;82.6;81.7;64.2;1.2
28;2022-04-03;6;8;33;71;2727509;2700014;2121252;39192;82.6;81.7;64.2;1.2
28;2022-04-04;32;43;385;1242;2727541;2700057;2121637;40434;82.6;81.7;64.2;1.2
28;2022-04-05;50;47;512;2133;2727591;2700104;2122149;42567;82.6;81.7;64.2;1.3
28;2022-04-06;47;85;520;1600;2727638;2700189;2122669;44167;82.6;81.7;64.3;1.3
28;2022-04-07;56;67;639;2516;2727694;2700256;2123308;46683;82.6;81.7;64.3;1.4
28;2022-04-08;62;90;775;2825;2727756;2700346;2124083;49508;82.6;81.7;64.3;1.5
28;2022-04-09;22;38;232;665;2727778;2700384;2124315;50173;82.6;81.7;64.3;1.5
28;2022-04-10;3;5;39;49;2727781;2700389;2124354;50222;82.6;81.7;64.3;1.5
28;2022-04-11;28;46;366;1244;2727809;2700435;2124720;51466;82.6;81.7;64.3;1.6
28;2022-04-12;30;43;478;1961;2727839;2700478;2125198;53427;82.6;81.7;64.3;1.6
28;2022-04-13;44;58;417;1705;2727883;2700536;2125615;55132;82.6;81.7;64.3;1.7
28;2022-04-14;37;45;417;1850;2727920;2700581;2126032;56982;82.6;81.7;64.4;1.7
28;2022-04-15;51;60;578;2144;2727971;2700641;2126610;59126;82.6;81.8;64.4;1.8
28;2022-04-16;24;27;140;387;2727995;2700668;2126750;59513;82.6;81.8;64.4;1.8
28;2022-04-17;2;0;7;10;2727997;2700668;2126757;59523;82.6;81.8;64.4;1.8
28;2022-04-18;3;5;36;31;2728000;2700673;2126793;59554;82.6;81.8;64.4;1.8
28;2022-04-19;47;40;435;1524;2728047;2700713;2127228;61078;82.6;81.8;64.4;1.8
28;2022-04-20;66;100;502;1635;2728113;2700813;2127730;62713;82.6;81.8;64.4;1.9
28;2022-04-21;26;38;463;1890;2728139;2700851;2128193;64603;82.6;81.8;64.4;2.0
28;2022-04-22;58;74;567;2210;2728197;2700925;2128760;66813;82.6;81.8;64.4;2.0
28;2022-04-23;30;29;207;567;2728227;2700954;2128967;67380;82.6;81.8;64.4;2.0
28;2022-04-24;10;10;37;66;2728237;2700964;2129004;67446;82.6;81.8;64.4;2.0
28;2022-04-25;33;30;426;1454;2728270;2700994;2129430;68900;82.6;81.8;64.5;2.1
28;2022-04-26;41;60;565;2358;2728311;2701054;2129995;71258;82.6;81.8;64.5;2.2
28;2022-04-27;55;82;410;1756;2728366;2701136;2130405;73014;82.6;81.8;64.5;2.2
28;2022-04-28;58;56;532;2101;2728424;2701192;2130937;75115;82.6;81.8;64.5;2.3
28;2022-04-29;42;67;661;2316;2728466;2701259;2131598;77431;82.6;81.8;64.5;2.3
28;2022-04-30;23;27;208;525;2728489;2701286;2131806;77956;82.6;81.8;64.5;2.4
28;2022-05-01;0;2;10;8;2728489;2701288;2131816;77964;82.6;81.8;64.5;2.4
28;2022-05-02;18;25;322;974;2728507;2701313;2132138;78938;82.6;81.8;64.5;2.4
28;2022-05-03;38;45;497;1905;2728545;2701358;2132635;80843;82.6;81.8;64.6;2.4
28;2022-05-04;44;54;427;1257;2728589;2701412;2133062;82100;82.6;81.8;64.6;2.5
28;2022-05-05;37;46;466;1718;2728626;2701458;2133528;83818;82.6;81.8;64.6;2.5
28;2022-05-06;55;68;568;2243;2728681;2701526;2134096;86061;82.6;81.8;64.6;2.6
28;2022-05-07;27;37;215;485;2728708;2701563;2134311;86546;82.6;81.8;64.6;2.6
28;2022-05-08;2;1;15;45;2728710;2701564;2134326;86591;82.6;81.8;64.6;2.6
28;2022-05-09;20;21;283;1016;2728730;2701585;2134609;87607;82.6;81.8;64.6;2.7
28;2022-05-10;40;58;471;1926;2728770;2701643;2135080;89533;82.6;81.8;64.6;2.7
28;2022-05-11;54;66;332;1186;2728824;2701709;2135412;90719;82.6;81.8;64.6;2.7
28;2022-05-12;35;40;360;1863;2728859;2701749;2135772;92582;82.6;81.8;64.7;2.8
28;2022-05-13;49;46;517;2061;2728908;2701795;2136289;94643;82.6;81.8;64.7;2.9
28;2022-05-14;27;22;167;428;2728935;2701817;2136456;95071;82.6;81.8;64.7;2.9
28;2022-05-15;2;1;34;43;2728937;2701818;2136490;95114;82.6;81.8;64.7;2.9
28;2022-05-16;29;37;285;1056;2728966;2701855;2136775;96170;82.6;81.8;64.7;2.9
28;2022-05-17;28;47;353;1923;2728994;2701902;2137128;98093;82.6;81.8;64.7;3.0
28;2022-05-18;53;61;412;1484;2729047;2701963;2137540;99577;82.6;81.8;64.7;3.0
28;2022-05-19;48;41;470;2114;2729095;2702004;2138010;101691;82.6;81.8;64.7;3.1
28;2022-05-20;38;48;458;2446;2729133;2702052;2138468;104137;82.6;81.8;64.7;3.2
28;2022-05-21;20;20;149;477;2729153;2702072;2138617;104614;82.6;81.8;64.7;3.2
28;2022-05-22;4;2;13;66;2729157;2702074;2138630;104680;82.6;81.8;64.7;3.2
28;2022-05-23;25;25;281;1162;2729182;2702099;2138911;105842;82.6;81.8;64.7;3.2
28;2022-05-24;44;46;415;2097;2729226;2702145;2139326;107939;82.6;81.8;64.8;3.3
28;2022-05-25;61;50;314;1407;2729287;2702195;2139640;109346;82.6;81.8;64.8;3.3
28;2022-05-26;10;9;31;51;2729297;2702204;2139671;109397;82.6;81.8;64.8;3.3
28;2022-05-27;39;36;281;1276;2729336;2702240;2139952;110673;82.6;81.8;64.8;3.4
28;2022-05-28;5;7;111;281;2729341;2702247;2140063;110954;82.6;81.8;64.8;3.4
28;2022-05-29;1;0;8;4;2729342;2702247;2140071;110958;82.6;81.8;64.8;3.4
28;2022-05-30;14;22;211;1088;2729356;2702269;2140282;112046;82.6;81.8;64.8;3.4
28;2022-05-31;37;64;366;2070;2729393;2702333;2140648;114116;82.6;81.8;64.8;3.5
28;2022-06-01;19;42;246;1139;2729412;2702375;2140894;115255;82.6;81.8;64.8;3.5
28;2022-06-02;37;53;329;2043;2729449;2702428;2141223;117298;82.6;81.8;64.8;3.6
28;2022-06-03;36;58;381;2314;2729485;2702486;2141604;119612;82.6;81.8;64.8;3.6
28;2022-06-04;15;27;110;518;2729500;2702513;2141714;120130;82.6;81.8;64.8;3.6
28;2022-06-05;0;1;14;71;2729500;2702514;2141728;120201;82.6;81.8;64.8;3.6
28;2022-06-06;3;2;15;26;2729503;2702516;2141743;120227;82.6;81.8;64.8;3.6
28;2022-06-07;25;32;351;2087;2729528;2702548;2142094;122314;82.6;81.8;64.8;3.7
28;2022-06-08;34;38;226;1505;2729562;2702586;2142320;123819;82.6;81.8;64.9;3.7
28;2022-06-09;25;26;271;2251;2729587;2702612;2142591;126070;82.6;81.8;64.9;3.8
28;2022-06-10;38;36;356;2619;2729625;2702648;2142947;128689;82.6;81.8;64.9;3.9
28;2022-06-11;16;27;114;533;2729641;2702675;2143061;129222;82.6;81.8;64.9;3.9
28;2022-06-12;0;0;6;20;2729641;2702675;2143067;129242;82.6;81.8;64.9;3.9
32;2020-12-27;6;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
32;2020-12-28;27;0;0;0;33;0;0;0;0.0;0.0;0.0;0.0
32;2020-12-29;16;1;0;0;49;1;0;0;0.0;0.0;0.0;0.0
32;2020-12-30;4;0;0;0;53;1;0;0;0.0;0.0;0.0;0.0
32;2020-12-31;3;0;0;0;56;1;0;0;0.0;0.0;0.0;0.0
32;2021-01-01;23;2;0;0;79;3;0;0;0.0;0.0;0.0;0.0
32;2021-01-02;14;2;0;0;93;5;0;0;0.0;0.0;0.0;0.0
32;2021-01-03;6;0;0;0;99;5;0;0;0.0;0.0;0.0;0.0
32;2021-01-04;97;0;0;0;196;5;0;0;0.0;0.0;0.0;0.0
32;2021-01-05;384;4;0;0;580;9;0;0;0.0;0.0;0.0;0.0
32;2021-01-06;835;5;0;0;1415;14;0;0;0.0;0.0;0.0;0.0
32;2021-01-07;2422;7;0;0;3837;21;0;0;0.1;0.0;0.0;0.0
32;2021-01-08;3203;23;0;0;7040;44;0;0;0.1;0.0;0.0;0.0
32;2021-01-09;986;5;0;0;8026;49;0;0;0.1;0.0;0.0;0.0
32;2021-01-10;665;0;0;0;8691;49;0;0;0.1;0.0;0.0;0.0
32;2021-01-11;3327;13;0;0;12018;62;0;0;0.2;0.0;0.0;0.0
32;2021-01-12;5117;16;0;0;17135;78;0;0;0.3;0.0;0.0;0.0
32;2021-01-13;5033;29;0;0;22168;107;0;0;0.4;0.0;0.0;0.0
32;2021-01-14;5840;57;0;0;28008;164;0;0;0.5;0.0;0.0;0.0
32;2021-01-15;5285;53;0;0;33293;217;0;0;0.6;0.0;0.0;0.0
32;2021-01-16;1648;12;0;0;34941;229;0;0;0.6;0.0;0.0;0.0
32;2021-01-17;886;4;0;0;35827;233;0;0;0.6;0.0;0.0;0.0
32;2021-01-18;7350;48;0;0;43177;281;0;0;0.7;0.0;0.0;0.0
32;2021-01-19;9896;62;0;0;53073;343;0;0;0.9;0.0;0.0;0.0
32;2021-01-20;10271;53;0;0;63344;396;0;0;1.1;0.0;0.0;0.0
32;2021-01-21;12569;78;0;0;75913;474;0;0;1.3;0.0;0.0;0.0
32;2021-01-22;9859;60;0;0;85772;534;0;0;1.4;0.0;0.0;0.0
32;2021-01-23;3363;14;0;0;89135;548;0;0;1.5;0.0;0.0;0.0
32;2021-01-24;1083;12;0;0;90218;560;0;0;1.5;0.0;0.0;0.0
32;2021-01-25;6862;113;0;0;97080;673;0;0;1.6;0.0;0.0;0.0
32;2021-01-26;7398;216;0;0;104478;889;0;0;1.8;0.0;0.0;0.0
32;2021-01-27;4798;557;0;0;109276;1446;0;0;1.8;0.0;0.0;0.0
32;2021-01-28;8705;1827;0;0;117981;3273;0;0;2.0;0.1;0.0;0.0
32;2021-01-29;5501;1943;0;0;123482;5216;0;0;2.1;0.1;0.0;0.0
32;2021-01-30;606;437;0;0;124088;5653;0;0;2.1;0.1;0.0;0.0
32;2021-01-31;71;83;0;0;124159;5736;0;0;2.1;0.1;0.0;0.0
32;2021-02-01;306;1793;0;0;124465;7529;0;0;2.1;0.1;0.0;0.0
32;2021-02-02;964;3284;0;0;125429;10813;0;0;2.1;0.2;0.0;0.0
32;2021-02-03;4098;3249;0;0;129527;14062;0;0;2.2;0.2;0.0;0.0
32;2021-02-04;3783;3762;0;0;133310;17824;0;0;2.2;0.3;0.0;0.0
32;2021-02-05;2094;3320;0;0;135404;21144;0;0;2.3;0.4;0.0;0.0
32;2021-02-06;581;868;0;0;135985;22012;0;0;2.3;0.4;0.0;0.0
32;2021-02-07;533;134;0;0;136518;22146;0;0;2.3;0.4;0.0;0.0
32;2021-02-08;1916;3785;0;0;138434;25931;0;0;2.3;0.4;0.0;0.0
32;2021-02-09;2671;4488;0;0;141105;30419;0;0;2.4;0.5;0.0;0.0
32;2021-02-10;3079;5354;0;0;144184;35773;0;0;2.4;0.6;0.0;0.0
32;2021-02-11;4805;6252;0;0;148989;42025;0;0;2.5;0.7;0.0;0.0
32;2021-02-12;5102;4724;0;0;154091;46749;0;0;2.6;0.8;0.0;0.0
32;2021-02-13;967;1872;0;0;155058;48621;0;0;2.6;0.8;0.0;0.0
32;2021-02-14;120;791;0;0;155178;49412;0;0;2.6;0.8;0.0;0.0
32;2021-02-15;3611;7065;0;0;158789;56477;0;0;2.7;0.9;0.0;0.0
32;2021-02-16;4068;8307;0;0;162857;64784;0;0;2.7;1.1;0.0;0.0
32;2021-02-17;4302;8794;0;0;167159;73578;0;0;2.8;1.2;0.0;0.0
32;2021-02-18;7030;11735;0;0;174189;85313;0;0;2.9;1.4;0.0;0.0
32;2021-02-19;7096;8588;0;0;181285;93901;0;0;3.0;1.6;0.0;0.0
32;2021-02-20;2510;2942;0;0;183795;96843;0;0;3.1;1.6;0.0;0.0
32;2021-02-21;433;495;0;0;184228;97338;0;0;3.1;1.6;0.0;0.0
32;2021-02-22;3279;5325;0;0;187507;102663;0;0;3.1;1.7;0.0;0.0
32;2021-02-23;5501;5949;0;0;193008;108612;0;0;3.2;1.8;0.0;0.0
32;2021-02-24;7450;6236;0;0;200458;114848;0;0;3.4;1.9;0.0;0.0
32;2021-02-25;12816;5220;0;0;213274;120068;0;0;3.6;2.0;0.0;0.0
32;2021-02-26;12518;3102;0;0;225792;123170;0;0;3.8;2.1;0.0;0.0
32;2021-02-27;6441;485;0;0;232233;123655;0;0;3.9;2.1;0.0;0.0
32;2021-02-28;365;121;0;0;232598;123776;0;0;3.9;2.1;0.0;0.0
32;2021-03-01;7233;886;0;0;239831;124662;0;0;4.0;2.1;0.0;0.0
32;2021-03-02;10921;1218;0;0;250752;125880;0;0;4.2;2.1;0.0;0.0
32;2021-03-03;12112;1852;0;0;262864;127732;0;0;4.4;2.1;0.0;0.0
32;2021-03-04;15297;2600;0;0;278161;130332;0;0;4.7;2.2;0.0;0.0
32;2021-03-05;17439;2428;0;0;295600;132760;0;0;5.0;2.2;0.0;0.0
32;2021-03-06;28307;1431;0;0;323907;134191;0;0;5.4;2.3;0.0;0.0
32;2021-03-07;19994;788;0;0;343901;134979;0;0;5.8;2.3;0.0;0.0
32;2021-03-08;9183;2762;0;0;353084;137741;0;0;5.9;2.3;0.0;0.0
32;2021-03-09;14557;3559;0;0;367641;141300;0;0;6.2;2.4;0.0;0.0
32;2021-03-10;15849;3561;0;0;383490;144861;0;0;6.4;2.4;0.0;0.0
32;2021-03-11;21138;5215;0;0;404628;150076;0;0;6.8;2.5;0.0;0.0
32;2021-03-12;26447;4824;0;0;431075;154900;0;0;7.2;2.6;0.0;0.0
32;2021-03-13;41418;2703;0;0;472493;157603;0;0;7.9;2.6;0.0;0.0
32;2021-03-14;19865;884;0;0;492358;158487;0;0;8.3;2.7;0.0;0.0
32;2021-03-15;13212;3662;0;0;505570;162149;0;0;8.5;2.7;0.0;0.0
32;2021-03-16;9827;3626;0;0;515397;165775;0;0;8.6;2.8;0.0;0.0
32;2021-03-17;9785;4178;0;0;525182;169953;0;0;8.8;2.9;0.0;0.0
32;2021-03-18;10109;5082;0;0;535291;175035;0;0;9.0;2.9;0.0;0.0
32;2021-03-19;18081;4034;0;0;553372;179069;0;0;9.3;3.0;0.0;0.0
32;2021-03-20;36249;2423;0;0;589621;181492;0;0;9.9;3.0;0.0;0.0
32;2021-03-21;19551;1036;0;0;609172;182528;0;0;10.2;3.1;0.0;0.0
32;2021-03-22;12302;4419;0;0;621474;186947;0;0;10.4;3.1;0.0;0.0
32;2021-03-23;19042;6081;0;0;640516;193028;0;0;10.7;3.2;0.0;0.0
32;2021-03-24;18131;6343;0;0;658647;199371;0;0;11.0;3.3;0.0;0.0
32;2021-03-25;25584;6062;0;0;684231;205433;0;0;11.5;3.4;0.0;0.0
32;2021-03-26;29366;6273;0;0;713597;211706;0;0;12.0;3.6;0.0;0.0
32;2021-03-27;36502;2651;0;0;750099;214357;0;0;12.6;3.6;0.0;0.0
32;2021-03-28;18362;985;0;0;768461;215342;0;0;12.9;3.6;0.0;0.0
32;2021-03-29;14795;7071;0;0;783256;222413;0;0;13.1;3.7;0.0;0.0
32;2021-03-30;19170;8872;0;0;802426;231285;0;0;13.5;3.9;0.0;0.0
32;2021-03-31;16116;9610;0;0;818542;240895;0;0;13.7;4.0;0.0;0.0
32;2021-04-01;18806;11293;0;0;837348;252188;0;0;14.0;4.2;0.0;0.0
32;2021-04-02;20248;12903;0;0;857596;265091;0;0;14.4;4.4;0.0;0.0
32;2021-04-03;29746;10472;0;0;887342;275563;0;0;14.9;4.6;0.0;0.0
32;2021-04-04;11525;4935;0;0;898867;280498;0;0;15.1;4.7;0.0;0.0
32;2021-04-05;9711;2428;0;0;908578;282926;0;0;15.2;4.7;0.0;0.0
32;2021-04-06;14417;11207;0;0;922995;294133;0;0;15.5;4.9;0.0;0.0
32;2021-04-07;18399;12675;0;0;941394;306808;0;0;15.8;5.1;0.0;0.0
32;2021-04-08;23815;13462;0;0;965209;320270;0;0;16.2;5.4;0.0;0.0
32;2021-04-09;30288;13572;0;0;995497;333842;0;0;16.7;5.6;0.0;0.0
32;2021-04-10;26058;18936;0;0;1021555;352778;0;0;17.1;5.9;0.0;0.0
32;2021-04-11;9006;12008;0;0;1030561;364786;0;0;17.3;6.1;0.0;0.0
32;2021-04-12;15598;9673;0;0;1046159;374459;0;0;17.5;6.3;0.0;0.0
32;2021-04-13;22130;11831;0;0;1068289;386290;0;0;17.9;6.5;0.0;0.0
32;2021-04-14;22770;11462;0;0;1091059;397752;0;0;18.3;6.7;0.0;0.0
32;2021-04-15;26014;11540;0;0;1117073;409292;0;0;18.7;6.9;0.0;0.0
32;2021-04-16;25544;12865;0;0;1142617;422157;0;0;19.2;7.1;0.0;0.0
32;2021-04-17;17901;23042;0;0;1160518;445199;0;0;19.5;7.5;0.0;0.0
32;2021-04-18;6273;13880;0;0;1166791;459079;0;0;19.6;7.7;0.0;0.0
32;2021-04-19;11844;9981;0;0;1178635;469060;0;0;19.8;7.9;0.0;0.0
32;2021-04-20;16710;12451;0;0;1195345;481511;0;0;20.0;8.1;0.0;0.0
32;2021-04-21;16048;12746;0;0;1211393;494257;0;0;20.3;8.3;0.0;0.0
32;2021-04-22;19289;15354;0;0;1230682;509611;0;0;20.6;8.5;0.0;0.0
32;2021-04-23;19912;16284;0;0;1250594;525895;0;0;21.0;8.8;0.0;0.0
32;2021-04-24;15421;21020;0;0;1266015;546915;0;0;21.2;9.2;0.0;0.0
32;2021-04-25;7080;12139;0;0;1273095;559054;0;0;21.4;9.4;0.0;0.0
32;2021-04-26;13441;11047;0;0;1286536;570101;0;0;21.6;9.6;0.0;0.0
32;2021-04-27;19151;14387;0;0;1305687;584488;0;0;21.9;9.8;0.0;0.0
32;2021-04-28;20577;16390;0;0;1326264;600878;0;0;22.2;10.1;0.0;0.0
32;2021-04-29;22957;20356;0;0;1349221;621234;0;0;22.6;10.4;0.0;0.0
32;2021-04-30;25440;21710;0;0;1374661;642944;0;0;23.1;10.8;0.0;0.0
32;2021-05-01;23172;14082;0;0;1397833;657026;0;0;23.4;11.0;0.0;0.0
32;2021-05-02;20835;10418;0;0;1418668;667444;0;0;23.8;11.2;0.0;0.0
32;2021-05-03;22503;11629;0;0;1441171;679073;0;0;24.2;11.4;0.0;0.0
32;2021-05-04;24510;16506;0;0;1465681;695579;0;0;24.6;11.7;0.0;0.0
32;2021-05-05;24661;17736;0;0;1490342;713315;0;0;25.0;12.0;0.0;0.0
32;2021-05-06;26761;20378;0;0;1517103;733693;0;0;25.4;12.3;0.0;0.0
32;2021-05-07;31169;21777;0;0;1548272;755470;0;0;26.0;12.7;0.0;0.0
32;2021-05-08;34495;9534;0;0;1582767;765004;0;0;26.5;12.8;0.0;0.0
32;2021-05-09;26477;6534;0;0;1609244;771538;0;0;27.0;12.9;0.0;0.0
32;2021-05-10;24791;16573;0;0;1634035;788111;0;0;27.4;13.2;0.0;0.0
32;2021-05-11;32028;19380;0;0;1666063;807491;0;0;27.9;13.5;0.0;0.0
32;2021-05-12;37452;19273;0;0;1703515;826764;0;0;28.6;13.9;0.0;0.0
32;2021-05-13;39509;7360;0;0;1743024;834124;0;0;29.2;14.0;0.0;0.0
32;2021-05-14;41422;14840;0;0;1784446;848964;0;0;29.9;14.2;0.0;0.0
32;2021-05-15;58337;12338;0;0;1842783;861302;0;0;30.9;14.4;0.0;0.0
32;2021-05-16;46571;4911;0;0;1889354;866213;0;0;31.7;14.5;0.0;0.0
32;2021-05-17;31466;11060;0;0;1920820;877273;0;0;32.2;14.7;0.0;0.0
32;2021-05-18;36988;12832;0;0;1957808;890105;0;0;32.8;14.9;0.0;0.0
32;2021-05-19;38502;12005;0;0;1996310;902110;0;0;33.5;15.1;0.0;0.0
32;2021-05-20;39684;15130;0;0;2035994;917240;0;0;34.1;15.4;0.0;0.0
32;2021-05-21;41883;17154;0;0;2077877;934394;0;0;34.8;15.7;0.0;0.0
32;2021-05-22;55842;13146;0;0;2133719;947540;0;0;35.8;15.9;0.0;0.0
32;2021-05-23;37208;4388;0;0;2170927;951928;0;0;36.4;16.0;0.0;0.0
32;2021-05-24;27836;3938;0;0;2198763;955866;0;0;36.9;16.0;0.0;0.0
32;2021-05-25;31192;15167;0;0;2229955;971033;0;0;37.4;16.3;0.0;0.0
32;2021-05-26;34485;17076;0;0;2264440;988109;0;0;38.0;16.6;0.0;0.0
32;2021-05-27;34880;20937;0;0;2299320;1009046;0;0;38.6;16.9;0.0;0.0
32;2021-05-28;34334;25410;0;0;2333654;1034456;0;0;39.1;17.3;0.0;0.0
32;2021-05-29;36691;19716;0;0;2370345;1054172;0;0;39.8;17.7;0.0;0.0
32;2021-05-30;15705;3495;0;0;2386050;1057667;0;0;40.0;17.7;0.0;0.0
32;2021-05-31;27973;16672;0;0;2414023;1074339;0;0;40.5;18.0;0.0;0.0
32;2021-06-01;33574;24280;0;0;2447597;1098619;0;0;41.0;18.4;0.0;0.0
32;2021-06-02;33013;22073;0;0;2480610;1120692;0;0;41.6;18.8;0.0;0.0
32;2021-06-03;34748;25502;0;0;2515358;1146194;0;0;42.2;19.2;0.0;0.0
32;2021-06-04;36365;27954;0;0;2551723;1174148;0;0;42.8;19.7;0.0;0.0
32;2021-06-05;33670;22783;0;0;2585393;1196931;0;0;43.4;20.1;0.0;0.0
32;2021-06-06;16023;5830;0;0;2601416;1202761;0;0;43.6;20.2;0.0;0.0
32;2021-06-07;21644;19737;0;0;2623060;1222498;0;0;44.0;20.5;0.0;0.0
32;2021-06-08;26672;24880;0;0;2649732;1247378;0;0;44.4;20.9;0.0;0.0
32;2021-06-09;25050;24897;0;0;2674782;1272275;0;0;44.9;21.3;0.0;0.0
32;2021-06-10;25763;27315;0;0;2700545;1299590;0;0;45.3;21.8;0.0;0.0
32;2021-06-11;26770;36372;0;0;2727315;1335962;0;0;45.7;22.4;0.0;0.0
32;2021-06-12;25786;31493;0;0;2753101;1367455;0;0;46.2;22.9;0.0;0.0
32;2021-06-13;11538;14781;0;0;2764639;1382236;0;0;46.4;23.2;0.0;0.0
32;2021-06-14;13870;28732;0;0;2778509;1410968;0;0;46.6;23.7;0.0;0.0
32;2021-06-15;20258;35152;0;0;2798767;1446120;0;0;46.9;24.3;0.0;0.0
32;2021-06-16;20906;33028;0;0;2819673;1479148;0;0;47.3;24.8;0.0;0.0
32;2021-06-17;21971;35638;0;0;2841644;1514786;0;0;47.7;25.4;0.0;0.0
32;2021-06-18;22248;43194;0;0;2863892;1557980;0;0;48.0;26.1;0.0;0.0
32;2021-06-19;22504;43638;0;0;2886396;1601618;0;0;48.4;26.9;0.0;0.0
32;2021-06-20;9062;18817;0;0;2895458;1620435;0;0;48.6;27.2;0.0;0.0
32;2021-06-21;11794;35257;0;0;2907252;1655692;0;0;48.8;27.8;0.0;0.0
32;2021-06-22;14278;42249;1;0;2921530;1697941;1;0;49.0;28.5;0.0;0.0
32;2021-06-23;14872;43730;0;0;2936402;1741671;1;0;49.2;29.2;0.0;0.0
32;2021-06-24;15866;45830;0;0;2952268;1787501;1;0;49.5;30.0;0.0;0.0
32;2021-06-25;15232;53755;0;0;2967500;1841256;1;0;49.8;30.9;0.0;0.0
32;2021-06-26;15165;58736;0;0;2982665;1899992;1;0;50.0;31.9;0.0;0.0
32;2021-06-27;7317;33168;0;0;2989982;1933160;1;0;50.1;32.4;0.0;0.0
32;2021-06-28;10577;39359;0;0;3000559;1972519;1;0;50.3;33.1;0.0;0.0
32;2021-06-29;13561;45147;0;0;3014120;2017666;1;0;50.5;33.8;0.0;0.0
32;2021-06-30;15424;44657;0;0;3029544;2062323;1;0;50.8;34.6;0.0;0.0
32;2021-07-01;16926;45073;0;0;3046470;2107396;1;0;51.1;35.3;0.0;0.0
32;2021-07-02;17439;52286;0;0;3063909;2159682;1;0;51.4;36.2;0.0;0.0
32;2021-07-03;13293;58925;0;0;3077202;2218607;1;0;51.6;37.2;0.0;0.0
32;2021-07-04;7735;31037;0;0;3084937;2249644;1;0;51.7;37.7;0.0;0.0
32;2021-07-05;11717;35879;0;0;3096654;2285523;1;0;51.9;38.3;0.0;0.0
32;2021-07-06;15524;40948;0;0;3112178;2326471;1;0;52.2;39.0;0.0;0.0
32;2021-07-07;16394;40108;0;0;3128572;2366579;1;0;52.5;39.7;0.0;0.0
32;2021-07-08;19929;40595;1;0;3148501;2407174;2;0;52.8;40.4;0.0;0.0
32;2021-07-09;19198;46719;0;0;3167699;2453893;2;0;53.1;41.2;0.0;0.0
32;2021-07-10;18144;44370;0;0;3185843;2498263;2;0;53.4;41.9;0.0;0.0
32;2021-07-11;7756;16641;0;0;3193599;2514904;2;0;53.6;42.2;0.0;0.0
32;2021-07-12;12418;37669;0;0;3206017;2552573;2;0;53.8;42.8;0.0;0.0
32;2021-07-13;23128;47271;0;0;3229145;2599844;2;0;54.2;43.6;0.0;0.0
32;2021-07-14;20894;16504;0;0;3250039;2616348;2;0;54.5;43.9;0.0;0.0
32;2021-07-15;29554;46532;0;0;3279593;2662880;2;0;55.0;44.7;0.0;0.0
32;2021-07-16;32917;47685;0;0;3312510;2710565;2;0;55.6;45.5;0.0;0.0
32;2021-07-17;33358;41396;0;0;3345868;2751961;2;0;56.1;46.2;0.0;0.0
32;2021-07-18;15806;16699;0;0;3361674;2768660;2;0;56.4;46.4;0.0;0.0
32;2021-07-19;25627;33901;0;0;3387301;2802561;2;0;56.8;47.0;0.0;0.0
32;2021-07-20;33698;41584;0;0;3420999;2844145;2;0;57.4;47.7;0.0;0.0
32;2021-07-21;37551;37553;0;0;3458550;2881698;2;0;58.0;48.3;0.0;0.0
32;2021-07-22;40704;36811;0;0;3499254;2918509;2;0;58.7;48.9;0.0;0.0
32;2021-07-23;41365;38455;0;0;3540619;2956964;2;0;59.4;49.6;0.0;0.0
32;2021-07-24;39136;35512;0;0;3579755;2992476;2;0;60.0;50.2;0.0;0.0
